tosquarerank,tosquarefile,piece,COUNT(*),turn,avgrating
3,8,bishop,16005,Black,1800
3,8,bishop,4934,Black,2000
3,8,bishop,976,Black,2200
3,8,bishop,105,Black,2400
3,8,bishop,10,Black,2600
3,8,bishop,133,White,800
3,8,bishop,1837,White,1000
3,8,bishop,8209,White,1200
3,8,bishop,18223,White,1400
3,8,bishop,20193,White,1600
3,8,bishop,13078,White,1800
3,8,bishop,4712,White,2000
3,8,bishop,1140,White,2200
3,8,bishop,128,White,2400
3,8,bishop,14,White,2600
3,8,king,35,Black,800
3,8,king,803,Black,1000
3,8,king,4274,Black,1200
3,8,king,9355,Black,1400
3,8,king,9714,Black,1600
3,8,king,5330,Black,1800
3,8,king,1806,Black,2000
3,8,king,404,Black,2200
3,8,king,26,Black,2400
3,8,king,4,Black,2600
3,8,king,187,White,800
3,8,king,2907,White,1000
3,8,king,17671,White,1200
3,8,king,42589,White,1400
3,8,king,46017,White,1600
3,8,king,25526,White,1800
3,8,king,8509,White,2000
3,8,king,1919,White,2200
3,8,king,153,White,2400
3,8,king,15,White,2600
3,8,knight,30,Black,800
3,8,knight,767,Black,1000
3,8,knight,4649,Black,1200
3,8,knight,11135,Black,1400
3,8,knight,11528,Black,1600
3,8,knight,5665,Black,1800
3,8,knight,1760,Black,2000
3,8,knight,368,Black,2200
3,8,knight,35,Black,2400
3,8,knight,4,Black,2600
3,8,knight,118,White,800
3,8,knight,2074,White,1000
3,8,knight,9165,White,1200
3,8,knight,17943,White,1400
3,8,knight,16835,White,1600
3,8,knight,8631,White,1800
3,8,knight,2537,White,2000
3,8,knight,556,White,2200
3,8,knight,48,White,2400
3,8,knight,5,White,2600
3,8,pawn,114,Black,800
3,8,pawn,2161,Black,1000
3,8,pawn,12206,Black,1200
3,8,pawn,28394,Black,1400
3,8,pawn,30103,Black,1600
3,8,pawn,16400,Black,1800
3,8,pawn,5470,Black,2000
3,8,pawn,1184,Black,2200
3,8,pawn,102,Black,2400
3,8,pawn,5,Black,2600
3,8,pawn,359,White,800
3,8,pawn,8778,White,1000
3,8,pawn,56069,White,1200
3,8,pawn,146619,White,1400
3,8,pawn,166553,White,1600
3,8,pawn,88519,White,1800
3,8,pawn,27364,White,2000
3,8,pawn,5817,White,2200
3,8,pawn,451,White,2400
3,8,pawn,36,White,2600
3,8,queen,150,Black,800
3,8,queen,2371,Black,1000
3,8,queen,12311,Black,1200
3,8,queen,28231,Black,1400
3,8,queen,28368,Black,1600
3,8,queen,14160,Black,1800
3,8,queen,4233,Black,2000
3,8,queen,863,Black,2200
3,8,queen,80,Black,2400
3,8,queen,6,Black,2600
3,8,queen,61,White,800
3,8,queen,1520,White,1000
3,8,queen,9961,White,1200
3,8,queen,25395,White,1400
3,8,queen,26492,White,1600
3,8,queen,13156,White,1800
3,8,queen,4099,White,2000
3,8,queen,787,White,2200
3,8,queen,64,White,2400
3,8,queen,5,White,2600
3,8,rook,96,Black,800
3,8,rook,1736,Black,1000
3,8,rook,10551,Black,1200
3,8,rook,24862,Black,1400
3,8,rook,25498,Black,1600
3,8,rook,12814,Black,1800
3,8,rook,4142,Black,2000
3,8,rook,855,Black,2200
3,8,rook,74,Black,2400
3,8,rook,5,Black,2600
3,8,rook,80,White,800
3,8,rook,1297,White,1000
3,8,rook,7989,White,1200
3,8,rook,21608,White,1400
3,8,rook,23881,White,1600
3,8,rook,11822,White,1800
3,8,rook,3735,White,2000
3,8,rook,875,White,2200
3,8,rook,61,White,2400
3,8,rook,7,White,2600
2,1,bishop,53,Black,800
2,1,bishop,797,Black,1000
2,1,bishop,4323,Black,1200
2,1,bishop,9173,Black,1400
2,1,bishop,9165,Black,1600
2,1,bishop,4927,Black,1800
2,1,bishop,1592,Black,2000
2,1,bishop,342,Black,2200
2,1,bishop,21,Black,2400
2,1,bishop,1,Black,2600
2,1,bishop,11,White,800
2,1,bishop,368,White,1000
2,1,bishop,3957,White,1200
2,1,bishop,12489,White,1400
2,1,bishop,13200,White,1600
2,1,bishop,6313,White,1800
2,1,bishop,1729,White,2000
2,1,bishop,350,White,2200
2,1,bishop,29,White,2400
2,1,king,40,Black,800
2,1,king,555,Black,1000
2,1,king,2747,Black,1200
2,1,king,5625,Black,1400
2,1,king,6148,Black,1600
2,1,king,3357,Black,1800
2,1,king,1230,Black,2000
2,1,king,286,Black,2200
2,1,king,18,Black,2400
2,1,king,2,Black,2600
2,1,king,61,White,800
2,1,king,1136,White,1000
2,1,king,6407,White,1200
2,1,king,14931,White,1400
2,1,king,14632,White,1600
2,1,king,7453,White,1800
2,1,king,2509,White,2000
2,1,king,598,White,2200
2,1,king,48,White,2400
2,1,knight,72,Black,800
2,1,knight,939,Black,1000
2,1,knight,4333,Black,1200
2,1,knight,7839,Black,1400
2,1,knight,7029,Black,1600
2,1,knight,3613,Black,1800
2,1,knight,1061,Black,2000
2,1,knight,271,Black,2200
2,1,knight,24,Black,2400
2,1,knight,1,Black,2600
2,1,knight,32,White,800
2,1,knight,375,White,1000
2,1,knight,2216,White,1200
2,1,knight,5714,White,1400
2,1,knight,6057,White,1600
2,1,knight,2893,White,1800
2,1,knight,840,White,2000
2,1,knight,184,White,2200
2,1,knight,19,White,2400
2,1,knight,1,White,2600
2,1,pawn,67,Black,800
2,1,pawn,1300,Black,1000
2,1,pawn,7295,Black,1200
2,1,pawn,17118,Black,1400
2,1,pawn,18501,Black,1600
2,1,pawn,10170,Black,1800
2,1,pawn,3321,Black,2000
2,1,pawn,720,Black,2200
2,1,pawn,49,Black,2400
2,1,pawn,3,Black,2600
2,1,queen,189,Black,800
2,1,queen,2718,Black,1000
2,1,queen,12522,Black,1200
2,1,queen,24739,Black,1400
2,1,queen,23350,Black,1600
2,1,queen,12136,Black,1800
2,1,queen,3927,Black,2000
2,1,queen,934,Black,2200
2,1,queen,66,Black,2400
2,1,queen,10,Black,2600
2,1,queen,22,White,800
2,1,queen,444,White,1000
2,1,queen,2726,White,1200
2,1,queen,7206,White,1400
2,1,queen,8596,White,1600
2,1,queen,4710,White,1800
2,1,queen,1535,White,2000
2,1,queen,357,White,2200
2,1,queen,25,White,2400
2,1,queen,4,White,2600
2,1,rook,162,Black,800
2,1,rook,3513,Black,1000
2,1,rook,20941,Black,1200
2,1,rook,50771,Black,1400
2,1,rook,55801,Black,1600
2,1,rook,30955,Black,1800
2,1,rook,10265,Black,2000
2,1,rook,2384,Black,2200
2,1,rook,175,Black,2400
2,1,rook,22,Black,2600
2,1,rook,67,White,800
2,1,rook,1252,White,1000
2,1,rook,8449,White,1200
2,1,rook,21548,White,1400
2,1,rook,21804,White,1600
2,1,rook,11146,White,1800
2,1,rook,3666,White,2000
2,1,rook,795,White,2200
2,1,rook,57,White,2400
2,1,rook,4,White,2600
2,2,bishop,89,Black,800
2,2,bishop,1874,Black,1000
2,2,bishop,10568,Black,1200
2,2,bishop,24255,Black,1400
2,2,bishop,25244,Black,1600
2,2,bishop,13930,Black,1800
2,2,bishop,4468,Black,2000
2,2,bishop,1032,Black,2200
2,2,bishop,116,Black,2400
2,2,bishop,9,Black,2600
2,2,bishop,190,White,800
2,2,bishop,3378,White,1000
2,2,bishop,20782,White,1200
2,2,bishop,50604,White,1400
2,2,bishop,50988,White,1600
2,2,bishop,26165,White,1800
2,2,bishop,8478,White,2000
2,2,bishop,1848,White,2200
2,2,bishop,165,White,2400
2,2,bishop,12,White,2600
2,2,king,42,Black,800
2,2,king,832,Black,1000
2,2,king,4392,Black,1200
2,2,king,9637,Black,1400
2,2,king,10551,Black,1600
2,2,king,5979,Black,1800
2,2,king,2065,Black,2000
2,2,king,376,Black,2200
2,2,king,32,Black,2400
2,2,king,3,Black,2600
2,2,king,160,White,800
2,2,king,2827,White,1000
2,2,king,15928,White,1200
2,2,king,35233,White,1400
2,2,king,34152,White,1600
2,2,king,17785,White,1800
2,2,king,5518,White,2000
2,2,king,1293,White,2200
2,2,king,133,White,2400
2,2,king,9,White,2600
2,2,knight,70,Black,800
2,2,knight,1182,Black,1000
2,2,knight,6014,Black,1200
2,2,knight,13138,Black,1400
2,2,knight,13473,Black,1600
2,2,knight,7166,Black,1800
2,2,knight,2226,Black,2000
2,2,knight,503,Black,2200
2,2,knight,36,Black,2400
2,2,knight,23,White,800
2,2,knight,355,White,1000
2,2,knight,2198,White,1200
2,2,knight,5804,White,1400
2,2,knight,6355,White,1600
2,2,knight,3727,White,1800
2,2,knight,1248,White,2000
2,2,knight,271,White,2200
2,2,knight,29,White,2400
2,2,knight,1,White,2600
2,2,pawn,63,Black,800
2,2,pawn,1177,Black,1000
2,2,pawn,6150,Black,1200
2,2,pawn,14919,Black,1400
2,2,pawn,16555,Black,1600
2,2,pawn,9476,Black,1800
2,2,pawn,3091,Black,2000
2,2,pawn,692,Black,2200
2,2,pawn,47,Black,2400
2,2,pawn,3,Black,2600
2,2,queen,214,Black,800
2,2,queen,4189,Black,1000
2,2,queen,20315,Black,1200
2,2,queen,42188,Black,1400
2,2,queen,39583,Black,1600
2,2,queen,19936,Black,1800
2,2,queen,6163,Black,2000
2,2,queen,1405,Black,2200
2,2,queen,97,Black,2400
2,2,queen,14,Black,2600
2,2,queen,55,White,800
2,2,queen,980,White,1000
2,2,queen,6711,White,1200
2,2,queen,19021,White,1400
2,2,queen,23465,White,1600
2,2,queen,13973,White,1800
2,2,queen,4725,White,2000
2,2,queen,1141,White,2200
2,2,queen,108,White,2400
2,2,queen,10,White,2600
2,2,rook,169,Black,800
2,2,rook,3452,Black,1000
2,2,rook,21485,Black,1200
2,2,rook,53119,Black,1400
2,2,rook,59888,Black,1600
2,2,rook,33477,Black,1800
2,2,rook,10946,Black,2000
2,2,rook,2581,Black,2200
2,2,rook,207,Black,2400
2,2,rook,18,Black,2600
2,2,rook,56,White,800
2,2,rook,1280,White,1000
2,2,rook,8062,White,1200
2,2,rook,22199,White,1400
2,2,rook,25086,White,1600
2,2,rook,14072,White,1800
2,2,rook,4648,White,2000
2,2,rook,1075,White,2200
2,2,rook,84,White,2400
2,2,rook,9,White,2600
2,3,bishop,71,Black,800
2,3,bishop,1484,Black,1000
2,3,bishop,7444,Black,1200
2,3,bishop,15553,Black,1400
2,3,bishop,15450,Black,1600
2,3,bishop,8053,Black,1800
2,3,bishop,2512,Black,2000
2,3,bishop,506,Black,2200
2,3,bishop,39,Black,2400
2,3,bishop,7,Black,2600
2,3,bishop,62,White,800
2,3,bishop,1363,White,1000
2,3,bishop,10145,White,1200
2,3,bishop,32401,White,1400
2,3,bishop,42730,White,1600
2,3,bishop,23824,White,1800
2,3,bishop,7397,White,2000
2,3,bishop,1644,White,2200
2,3,bishop,107,White,2400
2,3,bishop,7,White,2600
2,3,king,50,Black,800
2,3,king,828,Black,1000
2,3,king,4307,Black,1200
2,3,king,9332,Black,1400
2,3,king,9935,Black,1600
2,3,king,5611,Black,1800
2,3,king,1907,Black,2000
2,3,king,382,Black,2200
2,3,king,27,Black,2400
2,3,king,1,Black,2600
2,3,king,275,White,800
2,3,king,5422,White,1000
2,3,king,26116,White,1200
2,3,king,56050,White,1400
2,3,king,56925,White,1600
2,3,king,30032,White,1800
2,3,king,9891,White,2000
2,3,king,2096,White,2200
2,3,king,182,White,2400
2,3,king,7,White,2600
2,3,knight,240,Black,800
2,3,knight,4178,Black,1000
2,3,knight,17377,Black,1200
2,3,knight,29354,Black,1400
2,3,knight,23855,Black,1600
2,3,knight,11245,Black,1800
2,3,knight,3344,Black,2000
2,3,knight,733,Black,2200
2,3,knight,61,Black,2400
2,3,knight,1,Black,2600
2,3,knight,51,White,800
2,3,knight,999,White,1000
2,3,knight,5598,White,1200
2,3,knight,14910,White,1400
2,3,knight,17879,White,1600
2,3,knight,10416,White,1800
2,3,knight,3358,White,2000
2,3,knight,769,White,2200
2,3,knight,67,White,2400
2,3,knight,3,White,2600
2,3,pawn,61,Black,800
2,3,pawn,1145,Black,1000
2,3,pawn,6298,Black,1200
2,3,pawn,14635,Black,1400
2,3,pawn,15671,Black,1600
2,3,pawn,8574,Black,1800
2,3,pawn,2848,Black,2000
2,3,pawn,617,Black,2200
2,3,pawn,39,Black,2400
2,3,pawn,5,Black,2600
2,3,queen,172,Black,800
2,3,queen,3193,Black,1000
2,3,queen,15919,Black,1200
2,3,queen,32943,Black,1400
2,3,queen,31203,Black,1600
2,3,queen,15187,Black,1800
2,3,queen,4737,Black,2000
2,3,queen,1020,Black,2200
2,3,queen,78,Black,2400
2,3,queen,6,Black,2600
2,3,queen,158,White,800
2,3,queen,3093,White,1000
2,3,queen,23682,White,1200
2,3,queen,76487,White,1400
2,3,queen,101625,White,1600
2,3,queen,57788,White,1800
2,3,queen,17433,White,2000
2,3,queen,3871,White,2200
2,3,queen,318,White,2400
2,3,queen,28,White,2600
2,3,rook,153,Black,800
2,3,rook,3542,Black,1000
2,3,rook,22216,Black,1200
2,3,rook,56299,Black,1400
2,3,rook,62600,Black,1600
2,3,rook,34291,Black,1800
2,3,rook,11112,Black,2000
2,3,rook,2559,Black,2200
2,3,rook,250,Black,2400
2,3,rook,23,Black,2600
2,3,rook,75,White,800
2,3,rook,1578,White,1000
2,3,rook,11330,White,1200
2,3,rook,32840,White,1400
2,3,rook,42558,White,1600
2,3,rook,25599,White,1800
2,3,rook,8678,White,2000
2,3,rook,1943,White,2200
2,3,rook,200,White,2400
2,3,rook,25,White,2600
2,4,bishop,112,Black,800
2,4,bishop,2010,Black,1000
2,4,bishop,9928,Black,1200
2,4,bishop,20006,Black,1400
2,4,bishop,18876,Black,1600
2,4,bishop,9369,Black,1800
2,4,bishop,2840,Black,2000
2,4,bishop,625,Black,2200
2,4,bishop,35,Black,2400
2,4,bishop,5,Black,2600
2,4,bishop,322,White,800
2,4,bishop,6290,White,1000
2,4,bishop,34605,White,1200
2,4,bishop,80579,White,1400
2,4,bishop,85584,White,1600
2,4,bishop,46674,White,1800
2,4,bishop,15187,White,2000
2,4,bishop,3522,White,2200
2,4,bishop,292,White,2400
2,4,bishop,30,White,2600
2,4,king,36,Black,800
2,4,king,668,Black,1000
2,4,king,3514,Black,1200
2,4,king,7749,Black,1400
2,4,king,8059,Black,1600
2,4,king,4499,Black,1800
2,4,king,1650,Black,2000
2,4,king,326,Black,2200
2,4,king,24,Black,2400
2,4,king,3,Black,2600
2,4,king,496,White,800
2,4,king,9219,White,1000
2,4,king,42403,White,1200
2,4,king,89244,White,1400
2,4,king,86817,White,1600
2,4,king,44448,White,1800
2,4,king,14203,White,2000
2,4,king,2993,White,2200
2,4,king,278,White,2400
2,4,king,14,White,2600
2,4,knight,116,Black,800
2,4,knight,2085,Black,1000
2,4,knight,11405,Black,1200
2,4,knight,26332,Black,1400
2,4,knight,26930,Black,1600
2,4,knight,13841,Black,1800
2,4,knight,4040,Black,2000
2,4,knight,807,Black,2200
2,4,knight,67,Black,2400
2,4,knight,8,Black,2600
2,4,knight,324,White,800
2,4,knight,8003,White,1000
2,4,knight,50628,White,1200
2,4,knight,130556,White,1400
2,4,knight,139982,White,1600
2,4,knight,71130,White,1800
2,4,knight,20617,White,2000
2,4,knight,4474,White,2200
2,4,knight,371,White,2400
2,4,knight,23,White,2600
2,4,pawn,71,Black,800
2,4,pawn,1115,Black,1000
2,4,pawn,5858,Black,1200
2,4,pawn,14329,Black,1400
2,4,pawn,16123,Black,1600
2,4,pawn,8920,Black,1800
2,4,pawn,2941,Black,2000
2,4,pawn,679,Black,2200
2,4,pawn,43,Black,2400
2,4,pawn,4,Black,2600
2,4,queen,167,Black,800
2,4,queen,2645,Black,1000
2,4,queen,13942,Black,1200
2,4,queen,30037,Black,1400
2,4,queen,30402,Black,1600
2,4,queen,16041,Black,1800
2,4,queen,4917,Black,2000
2,4,queen,1092,Black,2200
2,4,queen,87,Black,2400
2,4,queen,12,Black,2600
2,4,queen,256,White,800
2,4,queen,5252,White,1000
2,4,queen,33793,White,1200
2,4,queen,95825,White,1400
2,4,queen,115813,White,1600
2,4,queen,66122,White,1800
2,4,queen,21426,White,2000
2,4,queen,4943,White,2200
2,4,queen,446,White,2400
2,4,queen,48,White,2600
2,4,rook,151,Black,800
2,4,rook,3544,Black,1000
2,4,rook,22561,Black,1200
2,4,rook,56023,Black,1400
2,4,rook,62431,Black,1600
2,4,rook,33899,Black,1800
2,4,rook,11009,Black,2000
2,4,rook,2400,Black,2200
2,4,rook,219,Black,2400
2,4,rook,35,Black,2600
2,4,rook,162,White,800
2,4,rook,3121,White,1000
2,4,rook,20528,White,1200
2,4,rook,53007,White,1400
2,4,rook,65202,White,1600
2,4,rook,38821,White,1800
2,4,rook,13620,White,2000
2,4,rook,3073,White,2200
2,4,rook,327,White,2400
2,4,rook,36,White,2600
2,5,bishop,124,Black,800
2,5,bishop,1913,Black,1000
2,5,bishop,10041,Black,1200
2,5,bishop,23328,Black,1400
2,5,bishop,24589,Black,1600
2,5,bishop,12477,Black,1800
2,5,bishop,3742,Black,2000
2,5,bishop,717,Black,2200
2,5,bishop,69,Black,2400
2,5,bishop,3,Black,2600
2,5,bishop,270,White,800
2,5,bishop,5506,White,1000
2,5,bishop,31039,White,1200
2,5,bishop,72814,White,1400
2,5,bishop,78987,White,1600
2,5,bishop,43885,White,1800
2,5,bishop,13928,White,2000
2,5,bishop,3241,White,2200
2,5,bishop,272,White,2400
2,5,bishop,32,White,2600
2,5,king,26,Black,800
2,5,king,606,Black,1000
2,5,king,3572,Black,1200
2,5,king,7730,Black,1400
2,5,king,7951,Black,1600
2,5,king,4457,Black,1800
2,5,king,1671,Black,2000
2,5,king,375,Black,2200
2,5,king,36,Black,2400
2,5,king,4,Black,2600
2,5,king,597,White,800
2,5,king,10865,White,1000
2,5,king,51573,White,1200
2,5,king,113038,White,1400
2,5,king,117563,White,1600
2,5,king,62951,White,1800
2,5,king,20132,White,2000
2,5,king,4400,White,2200
2,5,king,404,White,2400
2,5,king,23,White,2600
2,5,knight,142,Black,800
2,5,knight,2275,Black,1000
2,5,knight,13208,Black,1200
2,5,knight,29546,Black,1400
2,5,knight,29347,Black,1600
2,5,knight,14467,Black,1800
2,5,knight,4092,Black,2000
2,5,knight,929,Black,2200
2,5,knight,65,Black,2400
2,5,knight,14,Black,2600
2,5,knight,279,White,800
2,5,knight,5554,White,1000
2,5,knight,34210,White,1200
2,5,knight,84439,White,1400
2,5,knight,90759,White,1600
2,5,knight,47655,White,1800
2,5,knight,14423,White,2000
2,5,knight,3161,White,2200
2,5,knight,254,White,2400
2,5,knight,18,White,2600
2,5,pawn,54,Black,800
2,5,pawn,907,Black,1000
2,5,pawn,4850,Black,1200
2,5,pawn,12019,Black,1400
2,5,pawn,13845,Black,1600
2,5,pawn,7802,Black,1800
2,5,pawn,2668,Black,2000
2,5,pawn,627,Black,2200
2,5,pawn,51,Black,2400
2,5,pawn,9,Black,2600
2,5,queen,131,Black,800
2,5,queen,2828,Black,1000
2,5,queen,12929,Black,1200
2,5,queen,26951,Black,1400
2,5,queen,27442,Black,1600
2,5,queen,14290,Black,1800
2,5,queen,4379,Black,2000
2,5,queen,977,Black,2200
2,5,queen,83,Black,2400
2,5,queen,14,Black,2600
2,5,queen,329,White,800
2,5,queen,6370,White,1000
2,5,queen,39570,White,1200
2,5,queen,110260,White,1400
2,5,queen,131434,White,1600
2,5,queen,73322,White,1800
2,5,queen,23707,White,2000
2,5,queen,5370,White,2200
2,5,queen,433,White,2400
2,5,queen,29,White,2600
2,5,rook,179,Black,800
2,5,rook,3463,Black,1000
2,5,rook,20726,Black,1200
2,5,rook,49972,Black,1400
2,5,rook,54164,Black,1600
2,5,rook,28386,Black,1800
2,5,rook,8925,Black,2000
2,5,rook,1992,Black,2200
2,5,rook,163,Black,2400
2,5,rook,22,Black,2600
2,5,rook,155,White,800
2,5,rook,2953,White,1000
2,5,rook,19628,White,1200
2,5,rook,53239,White,1400
2,5,rook,65215,White,1600
2,5,rook,37036,White,1800
2,5,rook,12744,White,2000
2,5,rook,2948,White,2200
2,5,rook,250,White,2400
2,5,rook,37,White,2600
2,6,bishop,104,Black,800
2,6,bishop,1847,Black,1000
2,6,bishop,9274,Black,1200
2,6,bishop,19699,Black,1400
2,6,bishop,19510,Black,1600
2,6,bishop,9665,Black,1800
2,6,bishop,2926,Black,2000
2,6,bishop,658,Black,2200
2,6,bishop,44,Black,2400
2,6,bishop,6,Black,2600
2,6,bishop,42,White,800
2,6,bishop,853,White,1000
2,6,bishop,5607,White,1200
2,6,bishop,17999,White,1400
2,6,bishop,25686,White,1600
2,6,bishop,15573,White,1800
2,6,bishop,5494,White,2000
2,6,bishop,1238,White,2200
2,6,bishop,108,White,2400
2,6,bishop,10,White,2600
2,6,king,25,Black,800
2,6,king,595,Black,1000
2,6,king,3386,Black,1200
2,6,king,7854,Black,1400
2,6,king,8666,Black,1600
2,6,king,4904,Black,1800
2,6,king,1767,Black,2000
2,6,king,383,Black,2200
2,6,king,34,Black,2400
2,6,king,5,Black,2600
2,6,king,524,White,800
2,6,king,9246,White,1000
2,6,king,51666,White,1200
2,6,king,128525,White,1400
2,6,king,148499,White,1600
2,6,king,81766,White,1800
2,6,king,26109,White,2000
2,6,king,5620,White,2200
2,6,king,475,White,2400
2,6,king,48,White,2600
2,6,knight,155,Black,800
2,6,knight,2834,Black,1000
2,6,knight,12783,Black,1200
2,6,knight,25476,Black,1400
2,6,knight,24653,Black,1600
2,6,knight,12354,Black,1800
2,6,knight,3750,Black,2000
2,6,knight,759,Black,2200
2,6,knight,63,Black,2400
2,6,knight,4,Black,2600
2,6,knight,50,White,800
2,6,knight,860,White,1000
2,6,knight,4699,White,1200
2,6,knight,12027,White,1400
2,6,knight,14481,White,1600
2,6,knight,8578,White,1800
2,6,knight,2941,White,2000
2,6,knight,708,White,2200
2,6,knight,62,White,2400
2,6,knight,4,White,2600
2,6,pawn,51,Black,800
2,6,pawn,912,Black,1000
2,6,pawn,5093,Black,1200
2,6,pawn,11567,Black,1400
2,6,pawn,12743,Black,1600
2,6,pawn,7353,Black,1800
2,6,pawn,2552,Black,2000
2,6,pawn,564,Black,2200
2,6,pawn,39,Black,2400
2,6,pawn,2,Black,2600
2,6,queen,214,Black,800
2,6,queen,3450,Black,1000
2,6,queen,16782,Black,1200
2,6,queen,34928,Black,1400
2,6,queen,33932,Black,1600
2,6,queen,17149,Black,1800
2,6,queen,5284,Black,2000
2,6,queen,1040,Black,2200
2,6,queen,85,Black,2400
2,6,queen,4,Black,2600
2,6,queen,76,White,800
2,6,queen,1635,White,1000
2,6,queen,10408,White,1200
2,6,queen,33359,White,1400
2,6,queen,44648,White,1600
2,6,queen,25865,White,1800
2,6,queen,8538,White,2000
2,6,queen,2033,White,2200
2,6,queen,123,White,2400
2,6,queen,6,White,2600
2,6,rook,116,Black,800
2,6,rook,3012,Black,1000
2,6,rook,18618,Black,1200
2,6,rook,45158,Black,1400
2,6,rook,48912,Black,1600
2,6,rook,25262,Black,1800
2,6,rook,8166,Black,2000
2,6,rook,1816,Black,2200
2,6,rook,138,Black,2400
2,6,rook,14,Black,2600
2,6,rook,142,White,800
2,6,rook,3050,White,1000
2,6,rook,19194,White,1200
2,6,rook,54459,White,1400
2,6,rook,65602,White,1600
2,6,rook,34463,White,1800
2,6,rook,10883,White,2000
2,6,rook,2381,White,2200
2,6,rook,164,White,2400
2,6,rook,13,White,2600
2,7,bishop,83,Black,800
2,7,bishop,1445,Black,1000
2,7,bishop,8541,Black,1200
2,7,bishop,20962,Black,1400
2,7,bishop,22951,Black,1600
2,7,bishop,13542,Black,1800
2,7,bishop,4961,Black,2000
2,7,bishop,1092,Black,2200
2,7,bishop,119,Black,2400
2,7,bishop,18,Black,2600
2,7,bishop,189,White,800
2,7,bishop,2152,White,1000
2,7,bishop,11809,White,1200
2,7,bishop,27484,White,1400
2,7,bishop,31106,White,1600
2,7,bishop,19741,White,1800
2,7,bishop,7076,White,2000
2,7,bishop,1786,White,2200
2,7,bishop,171,White,2400
2,7,bishop,31,White,2600
2,7,king,15,Black,800
2,7,king,618,Black,1000
2,7,king,3304,Black,1200
2,7,king,7600,Black,1400
2,7,king,8315,Black,1600
2,7,king,4683,Black,1800
2,7,king,1668,Black,2000
2,7,king,404,Black,2200
2,7,king,35,Black,2400
2,7,king,3,Black,2600
2,7,king,438,White,800
2,7,king,8119,White,1000
2,7,king,53351,White,1200
2,7,king,136589,White,1400
2,7,king,158612,White,1600
2,7,king,91963,White,1800
2,7,king,31599,White,2000
2,7,king,7152,White,2200
2,7,king,696,White,2400
2,7,king,73,White,2600
2,7,knight,37,Black,800
2,7,knight,870,Black,1000
2,7,knight,4107,Black,1200
2,7,knight,8964,Black,1400
2,7,knight,8819,Black,1600
2,7,knight,4666,Black,1800
2,7,knight,1358,Black,2000
2,7,knight,336,Black,2200
2,7,knight,21,Black,2400
2,7,knight,18,White,800
2,7,knight,413,White,1000
2,7,knight,2371,White,1200
2,7,knight,6541,White,1400
2,7,knight,8050,White,1600
2,7,knight,4783,White,1800
2,7,knight,1668,White,2000
2,7,knight,400,White,2200
2,7,knight,38,White,2400
2,7,knight,3,White,2600
2,7,pawn,48,Black,800
2,7,pawn,992,Black,1000
2,7,pawn,4975,Black,1200
2,7,pawn,12284,Black,1400
2,7,pawn,13498,Black,1600
2,7,pawn,7577,Black,1800
2,7,pawn,2459,Black,2000
2,7,pawn,528,Black,2200
2,7,pawn,44,Black,2400
2,7,pawn,3,Black,2600
2,7,queen,184,Black,800
2,7,queen,3549,Black,1000
2,7,queen,15606,Black,1200
2,7,queen,29963,Black,1400
2,7,queen,26445,Black,1600
2,7,queen,12259,Black,1800
2,7,queen,3665,Black,2000
2,7,queen,707,Black,2200
2,7,queen,62,Black,2400
2,7,queen,6,Black,2600
2,7,queen,56,White,800
2,7,queen,1053,White,1000
2,7,queen,6753,White,1200
2,7,queen,19068,White,1400
2,7,queen,22931,White,1600
2,7,queen,12624,White,1800
2,7,queen,4208,White,2000
2,7,queen,938,White,2200
2,7,queen,91,White,2400
2,7,queen,3,White,2600
2,7,rook,123,Black,800
2,7,rook,2415,Black,1000
2,7,rook,14619,Black,1200
2,7,rook,35886,Black,1400
2,7,rook,38256,Black,1600
2,7,rook,19980,Black,1800
2,7,rook,6239,Black,2000
2,7,rook,1409,Black,2200
2,7,rook,121,Black,2400
2,7,rook,10,Black,2600
2,7,rook,74,White,800
2,7,rook,1301,White,1000
2,7,rook,8288,White,1200
2,7,rook,22573,White,1400
2,7,rook,24985,White,1600
2,7,rook,13153,White,1800
2,7,rook,4198,White,2000
2,7,rook,910,White,2200
2,7,rook,79,White,2400
2,7,rook,2,White,2600
2,8,bishop,45,Black,800
2,8,bishop,901,Black,1000
2,8,bishop,4933,Black,1200
2,8,bishop,11686,Black,1400
2,8,bishop,11754,Black,1600
2,8,bishop,5708,Black,1800
2,8,bishop,1587,Black,2000
2,8,bishop,352,Black,2200
2,8,bishop,24,Black,2400
2,8,bishop,1,Black,2600
2,8,bishop,8,White,800
2,8,bishop,279,White,1000
2,8,bishop,2178,White,1200
2,8,bishop,7375,White,1400
2,8,bishop,9765,White,1600
2,8,bishop,5197,White,1800
2,8,bishop,1540,White,2000
2,8,bishop,340,White,2200
2,8,bishop,38,White,2400
2,8,bishop,3,White,2600
2,8,king,9,Black,800
2,8,king,398,Black,1000
2,8,king,2167,Black,1200
2,8,king,4911,Black,1400
2,8,king,5260,Black,1600
2,8,king,2878,Black,1800
2,8,king,1054,Black,2000
2,8,king,228,Black,2200
2,8,king,12,Black,2400
2,8,king,1,Black,2600
2,8,king,255,White,800
2,8,king,4457,White,1000
2,8,king,33443,White,1200
2,8,king,94160,White,1400
2,8,king,111444,White,1600
2,8,king,61119,White,1800
2,8,king,20044,White,2000
2,8,king,4530,White,2200
2,8,king,333,White,2400
2,8,king,26,White,2600
2,8,knight,48,Black,800
