avgrating,move1,move2,move3,move4,numgames
800,d2d4,f7f6,g1f3,e7e5,1
800,d2d4,g7g5,g1f3,f8h6,1
800,d2d4,g7g6,b1c3,g8f6,1
800,d2d4,g7g6,c1g5,f7f6,1
800,d2d4,g7g6,c2c3,b8c6,1
800,d2d4,g7g6,c2c4,c7c6,1
800,d2d4,g7g6,c2c4,d7d6,1
800,d2d4,g7g6,e2e4,f8g7,1
800,d2d4,g7g6,g2g4,f8g7,1
800,d2d4,g8f6,,,1
800,d2d4,g8f6,b1a3,d7d5,1
800,d2d4,g8f6,b1c3,b8c6,2
800,d2d4,g8f6,b1c3,e7e6,1
800,d2d4,g8f6,b1c3,g7g6,1
800,d2d4,g8f6,b1d2,c7c5,1
800,d2d4,g8f6,b1d2,d7d5,3
800,d2d4,g8f6,b1d2,e7e5,1
800,d2d4,g8f6,b1d2,e7e6,1
800,d2d4,g8f6,b1d2,g7g6,2
800,d2d4,g8f6,b2b4,e7e6,1
800,d2d4,g8f6,c1f4,b8c6,1
800,d2d4,g8f6,c1f4,d7d5,1
800,d2d4,g8f6,c2c3,g7g6,1
800,d2d4,g8f6,c2c4,b8c6,1
800,d2d4,g8f6,c2c4,c7c6,1
800,d2d4,g8f6,c2c4,d7d5,2
800,d2d4,g8f6,c2c4,e7e6,1
800,d2d4,g8f6,c2c4,g7g6,1
800,d2d4,g8f6,d4d5,c7c6,1
800,d2d4,g8f6,e2e3,b8c6,1
800,d2d4,g8f6,e2e3,d7d5,1
800,d2d4,g8f6,e2e3,d7d6,1
800,d2d4,g8f6,e2e4,c7c6,1
800,d2d4,g8f6,e2e4,f6e4,1
800,d2d4,g8f6,f2f3,b8c6,1
800,d2d4,g8f6,f2f3,c7c6,1
800,d2d4,g8f6,f2f3,d7d5,1
800,d2d4,g8f6,f2f3,g7g6,2
800,d2d4,g8f6,f2f4,d7d5,1
800,d2d4,g8f6,f2f4,g7g6,1
800,d2d4,g8f6,g1f3,b8c6,1
800,d2d4,g8f6,g1f3,d7d5,1
800,d2d4,g8f6,g1f3,d7d6,1
800,d2d4,g8f6,g1f3,f6d5,1
800,d2d4,g8f6,g1f3,g7g6,6
800,d2d4,g8h6,e2e4,h6g4,1
800,d2d4,h7h5,c2c4,g8f6,1
800,d2d4,h7h5,e2e4,g8f6,1
800,d2d4,h7h6,b1c3,g7g5,1
800,d2d4,h7h6,e2e3,f7f5,1
800,d2d4,h7h6,h2h4,f7f5,1
800,e2e3,b7b5,d1f3,c7c6,1
800,e2e3,b7b6,b2b3,b8c6,1
800,e2e3,b7b6,d2d3,b8c6,1
800,e2e3,b7b6,d2d4,c8b7,1
800,e2e3,b7b6,g2g3,c8b7,1
800,e2e3,b8c6,d2d4,g8f6,1
800,e2e3,b8c6,f1c4,d7d5,1
800,e2e3,b8c6,g1f3,c6b4,1
800,e2e3,c7c5,,,1
800,e2e3,c7c5,b1c3,b8c6,1
800,e2e3,c7c5,d1h5,d7d5,1
800,e2e3,c7c5,d2d3,e7e5,1
800,e2e3,c7c5,d2d4,b7b6,1
800,e2e3,c7c5,d2d4,c5d4,1
800,e2e3,c7c5,d2d4,d7d5,1
800,e2e3,c7c5,f1b5,g8f6,1
800,e2e3,c7c5,f1c4,e7e6,1
800,e2e3,c7c5,g1f3,e7e5,1
800,e2e3,c7c5,g2g4,e7e5,1
800,e2e3,c7c6,,,1
800,e2e3,c7c6,f2f4,a7a6,1
800,e2e3,d7d5,,,3
800,e2e3,d7d5,b1c3,b7b6,1
800,e2e3,d7d5,b1c3,c7c5,1
800,e2e3,d7d5,b1c3,d5d4,1
800,e2e3,d7d5,b1c3,g8f6,1
800,e2e3,d7d5,d1f3,c7c6,1
800,e2e3,d7d5,d1f3,e7e6,1
800,e2e3,d7d5,d1f3,g8f6,1
800,e2e3,d7d5,d2d3,b8c6,1
800,e2e3,d7d5,d2d3,e7e5,2
800,e2e3,d7d5,d2d4,b8c6,3
800,e2e3,d7d5,d2d4,c7c5,1
800,e2e3,d7d5,d2d4,c7c6,1
800,e2e3,d7d5,d2d4,e7e5,1
800,e2e3,d7d5,d2d4,e7e6,2
800,e2e3,d7d5,d2d4,g8f6,3
800,e2e3,d7d5,f1d3,g7g6,1
800,e2e3,d7d5,f2f3,,1
800,e2e3,d7d5,f2f4,b8d7,1
800,e2e3,d7d5,f2f4,d5d4,1
800,e2e3,d7d5,g1e2,e7e5,1
800,e2e3,d7d6,,,1
800,e2e3,d7d6,d1f3,b8d7,1
800,e2e3,d7d6,d2d3,e7e5,1
800,e2e3,d7d6,d2d4,e7e6,1
800,e2e3,d7d6,g1e2,e7e6,1
800,e2e3,d7d6,g1f3,b8d7,1
800,e2e3,e7e5,,,7
800,e2e3,e7e5,b1c3,d7d5,2
800,e2e3,e7e5,c2c3,d7d5,1
800,e2e3,e7e5,c2c3,d7d6,1
800,e2e3,e7e5,c2c3,e5e4,1
800,e2e3,e7e5,c2c4,g8f6,1
800,e2e3,e7e5,d1e2,d7d5,1
800,e2e3,e7e5,d1f3,b8c6,1
800,e2e3,e7e5,d1f3,d7d5,1
800,e2e3,e7e5,d1f3,f7f5,1
800,e2e3,e7e5,d1f3,f8c5,1
800,e2e3,e7e5,d1f3,g8f6,5
800,e2e3,e7e5,d1g4,g8f6,1
800,e2e3,e7e5,d1h5,b8c6,1
800,e2e3,e7e5,d1h5,g7g6,1
800,e2e3,e7e5,d1h5,g8f6,2
800,e2e3,e7e5,d1h5,g8h6,1
800,e2e3,e7e5,d2d3,d7d5,3
800,e2e3,e7e5,d2d3,f8b4,1
800,e2e3,e7e5,d2d3,g7g5,1
800,e2e3,e7e5,d2d3,g8f6,1
800,e2e3,e7e5,d2d4,b8c6,4
800,e2e3,e7e5,d2d4,d7d5,2
800,e2e3,e7e5,d2d4,d7d6,2
800,e2e3,e7e5,d2d4,e5d4,1
800,e2e3,e7e5,d2d4,e5e4,2
800,e2e3,e7e5,d2d4,f7f6,1
800,e2e3,e7e5,d2d4,g8f6,1
800,e2e3,e7e5,e1e2,b8c6,1
800,e2e3,e7e5,e3e4,d7d6,1
800,e2e3,e7e5,e3e4,g7g6,1
800,e2e3,e7e5,e3e4,g8f6,2
800,e2e3,e7e5,f1b5,c7c6,1
800,e2e3,e7e5,f1c4,b7b5,1
800,e2e3,e7e5,f1c4,b8a6,1
800,e2e3,e7e5,f1c4,d7d5,2
800,e2e3,e7e5,f1c4,d7d6,1
800,e2e3,e7e5,f1c4,f8c5,1
800,e2e3,e7e5,f1c4,g8f6,1
800,e2e3,e7e5,f1d3,b8c6,1
800,e2e3,e7e5,f2f3,g8f6,1
800,e2e3,e7e5,f2f4,b8c6,1
800,e2e3,e7e5,f2f4,d7d6,2
800,e2e3,e7e5,f2f4,e5e4,1
800,e2e3,e7e5,f2f4,e5f4,1
800,e2e3,e7e5,f2f4,f7f6,1
800,e2e3,e7e5,g1e2,d7d6,1
800,e2e3,e7e5,g1f3,b8c6,2
800,e2e3,e7e5,g1f3,d7d6,1
800,e2e3,e7e5,g1f3,d8f6,1
800,e2e3,e7e5,g1f3,e5e4,2
800,e2e3,e7e5,g1f3,f7f6,1
800,e2e3,e7e5,g1f3,f8c5,1
800,e2e3,e7e5,g2g3,d7d5,1
800,e2e3,e7e5,g2g3,e5e4,1
800,e2e3,e7e5,g2g4,g7g5,1
800,e2e3,e7e6,a2a4,d7d5,1
800,e2e3,e7e6,b1c3,d7d5,1
800,e2e3,e7e6,d1e2,d7d6,1
800,e2e3,e7e6,d1e2,f8d6,1
800,e2e3,e7e6,d2d4,b7b6,2
800,e2e3,e7e6,f1d3,g8f6,1
800,e2e3,e7e6,f2f3,a7a6,1
800,e2e3,e7e6,g1f3,d7d5,1
800,e2e3,f7f5,f2f4,e7e6,1
800,e2e3,g7g6,d1e2,g8h6,1
800,e2e3,g8f6,,,2
800,e2e3,g8f6,d1f3,e7e5,1
800,e2e3,g8f6,f2f3,d7d5,1
800,e2e3,g8f6,g2g3,g7g6,1
800,e2e4,,,,1
800,e2e4,a7a5,b1c3,b7b6,2
800,e2e4,a7a5,c2c4,b7b6,1
800,e2e4,a7a5,d1h5,b7b6,2
800,e2e4,a7a5,d1h5,g7g6,1
800,e2e4,a7a5,d2d4,b7b6,2
800,e2e4,a7a5,d2d4,h7h5,1
800,e2e4,a7a5,g1f3,b7b6,3
800,e2e4,a7a5,g1f3,g8f6,1
800,e2e4,a7a6,g1f3,b7b5,1
800,e2e4,b7b5,e4e5,b8c6,1
800,e2e4,b7b5,f1c4,c7c5,1
800,e2e4,b7b5,g1f3,b8c6,1
800,e2e4,b7b6,,,1
800,e2e4,b7b6,b1c3,c8b7,2
800,e2e4,b7b6,b2b4,c7c5,1
800,e2e4,b7b6,b2b4,c8b7,1
800,e2e4,b7b6,d1f3,a7a5,1
800,e2e4,b7b6,d2d4,b6b5,1
800,e2e4,b7b6,d2d4,b8c6,1
800,e2e4,b7b6,d2d4,c8b7,3
800,e2e4,b7b6,d2d4,e7e6,1
800,e2e4,b7b6,f1b5,c7c6,1
800,e2e4,b7b6,g1f3,c7c5,1
800,e2e4,b7b6,g1f3,c8a6,1
800,e2e4,b7b6,g1f3,c8b7,1
800,e2e4,b7b6,g1f3,g8f6,1
800,e2e4,b8a6,d1h5,a6c5,1
800,e2e4,b8a6,f1c4,d7d5,1
800,e2e4,b8c6,c2c3,d7d5,1
800,e2e4,b8c6,c2c3,e7e5,3
800,e2e4,b8c6,c2c3,g8f6,1
800,e2e4,b8c6,c2c4,d7d6,1
800,e2e4,b8c6,c2c4,e7e5,1
800,e2e4,b8c6,d1h5,e7e6,1
800,e2e4,b8c6,d2d3,c6e5,1
800,e2e4,b8c6,d2d3,d7d6,1
800,e2e4,b8c6,d2d3,e7e5,1
800,e2e4,b8c6,d2d3,g8f6,2
800,e2e4,b8c6,d2d4,d7d5,2
800,e2e4,b8c6,d2d4,e7e5,1
800,e2e4,b8c6,d2d4,g8f6,2
800,e2e4,b8c6,f1b5,a7a6,1
800,e2e4,b8c6,f1c4,d7d6,1
800,e2e4,b8c6,f1c4,e7e5,1
800,e2e4,b8c6,f1c4,f7f5,1
800,e2e4,b8c6,f2f3,e7e5,1
800,e2e4,b8c6,f2f4,e7e5,1
800,e2e4,b8c6,f2f4,g8f6,3
800,e2e4,b8c6,g1f3,b7b5,1
800,e2e4,b8c6,g1f3,d7d5,4
800,e2e4,b8c6,g1f3,e7e5,4
800,e2e4,b8c6,g1f3,g7g6,1
800,e2e4,b8c6,g1f3,g8f6,1
800,e2e4,b8c6,g2g3,g8f6,1
800,e2e4,c7c5,,,1
800,e2e4,c7c5,a2a4,d7d6,1
800,e2e4,c7c5,b1c3,b8c6,6
800,e2e4,c7c5,b1c3,d7d6,2
800,e2e4,c7c5,b1c3,e7e5,1
800,e2e4,c7c5,b1c3,e7e6,3
800,e2e4,c7c5,b1c3,g8f6,3
800,e2e4,c7c5,b2b3,b8c6,1
800,e2e4,c7c5,b2b3,e7e5,1
800,e2e4,c7c5,c2c3,b8c6,1
800,e2e4,c7c5,c2c4,b8c6,2
800,e2e4,c7c5,c2c4,d7d6,3
800,e2e4,c7c5,c2c4,g8f6,2
800,e2e4,c7c5,d1f3,b7b6,1
800,e2e4,c7c5,d1f3,d7d6,2
800,e2e4,c7c5,d1f3,f7f6,1
800,e2e4,c7c5,d1f3,g8f6,1
800,e2e4,c7c5,d1g4,b8c6,1
800,e2e4,c7c5,d1h5,d7d6,1
800,e2e4,c7c5,d1h5,e7e6,1
800,e2e4,c7c5,d1h5,g8f6,4
800,e2e4,c7c5,d2d3,b8c6,3
800,e2e4,c7c5,d2d3,d7d6,4
800,e2e4,c7c5,d2d3,e7e6,1
800,e2e4,c7c5,d2d4,b7b6,1
800,e2e4,c7c5,d2d4,b8c6,1
800,e2e4,c7c5,d2d4,c5c4,1
800,e2e4,c7c5,d2d4,c5d4,7
800,e2e4,c7c5,d2d4,d7d6,2
800,e2e4,c7c5,d2d4,d8a5,1
800,e2e4,c7c5,e4e5,b8c6,3
800,e2e4,c7c5,e4e5,d7d6,2
800,e2e4,c7c5,e4e5,e7e6,1
800,e2e4,c7c5,f1b5,a7a6,1
800,e2e4,c7c5,f1b5,b8c6,1
800,e2e4,c7c5,f1b5,d8b6,1
800,e2e4,c7c5,f1b5,e7e6,2
800,e2e4,c7c5,f1b5,f7f6,1
800,e2e4,c7c5,f1c4,b8c6,6
800,e2e4,c7c5,f1c4,d7d6,4
800,e2e4,c7c5,f1c4,e7e5,1
800,e2e4,c7c5,f1c4,e7e6,3
800,e2e4,c7c5,f1c4,g8f6,2
800,e2e4,c7c5,f2f3,b8c6,4
800,e2e4,c7c5,f2f3,e7e6,1
800,e2e4,c7c5,f2f4,b8c6,1
800,e2e4,c7c5,f2f4,d7d6,2
800,e2e4,c7c5,g1f3,b7b5,1
800,e2e4,c7c5,g1f3,b8a6,1
800,e2e4,c7c5,g1f3,b8c6,11
800,e2e4,c7c5,g1f3,d7d6,8
800,e2e4,c7c5,g1f3,e7e5,2
800,e2e4,c7c5,g1f3,e7e6,2
800,e2e4,c7c5,g1f3,g8f6,5
800,e2e4,c7c5,g2g3,b7b6,1
800,e2e4,c7c5,g2g3,g8f6,1
800,e2e4,c7c6,b1c3,b7b5,1
800,e2e4,c7c6,b2b4,d7d5,1
800,e2e4,c7c6,c2c3,d7d5,1
800,e2e4,c7c6,d1f3,d7d5,1
800,e2e4,c7c6,d1g4,d7d5,1
800,e2e4,c7c6,d1h5,b7b5,1
800,e2e4,c7c6,d2d3,g7g6,1
800,e2e4,c7c6,d2d3,g8f6,1
800,e2e4,c7c6,d2d4,d7d5,3
800,e2e4,c7c6,d2d4,d7d6,1
800,e2e4,c7c6,d2d4,e7e5,1
800,e2e4,c7c6,f1c4,d7d5,1
800,e2e4,c7c6,f1c4,g8f6,3
800,e2e4,c7c6,g1f3,d7d5,8
800,e2e4,c7c6,g1h3,,1
800,e2e4,d7d5,,,1
800,e2e4,d7d5,b1c3,b8c6,3
800,e2e4,d7d5,b1c3,c7c6,2
800,e2e4,d7d5,b1c3,d5d4,14
800,e2e4,d7d5,b1c3,d5e4,5
800,e2e4,d7d5,b1c3,e7e5,1
800,e2e4,d7d5,b1c3,e7e6,3
800,e2e4,d7d5,b1c3,f7f5,3
800,e2e4,d7d5,b1c3,f7f6,1
800,e2e4,d7d5,b1c3,g8f6,6
800,e2e4,d7d5,d1e2,e7e6,1
800,e2e4,d7d5,d1e2,g8f6,1
800,e2e4,d7d5,d1f3,d5d4,2
800,e2e4,d7d5,d1f3,d5e4,3
800,e2e4,d7d5,d1f3,e7e5,1
800,e2e4,d7d5,d1h5,d5e4,2
800,e2e4,d7d5,d1h5,g7g6,2
800,e2e4,d7d5,d1h5,g8f6,1
800,e2e4,d7d5,d2d3,,2
800,e2e4,d7d5,d2d3,b8c6,2
800,e2e4,d7d5,d2d3,c8e6,2
800,e2e4,d7d5,d2d3,d5d4,2
800,e2e4,d7d5,d2d3,d5e4,5
800,e2e4,d7d5,d2d3,e7e5,2
800,e2e4,d7d5,d2d3,e7e6,2
800,e2e4,d7d5,d2d3,g8f6,4
800,e2e4,d7d5,d2d3,g8h6,1
800,e2e4,d7d5,d2d3,h7h5,1
800,e2e4,d7d5,d2d4,d5e4,9
800,e2e4,d7d5,d2d4,e7e5,1
800,e2e4,d7d5,e4d5,b8c6,1
800,e2e4,d7d5,e4d5,b8d7,1
800,e2e4,d7d5,e4d5,c7c6,4
800,e2e4,d7d5,e4d5,d8d5,35
800,e2e4,d7d5,e4d5,g8f6,2
800,e2e4,d7d5,e4e5,b8c6,6
800,e2e4,d7d5,e4e5,c8e6,1
800,e2e4,d7d5,e4e5,c8f5,1
800,e2e4,d7d5,e4e5,d5d4,7
800,e2e4,d7d5,e4e5,e7e6,5
800,e2e4,d7d5,e4e5,f7f6,1
800,e2e4,d7d5,f1b5,c7c6,7
800,e2e4,d7d5,f1d3,e7e6,1
800,e2e4,d7d5,f1d3,g8f6,1
800,e2e4,d7d5,f1e2,d5e4,1
800,e2e4,d7d5,f2f3,c7c6,1
800,e2e4,d7d5,f2f3,d5d4,4
800,e2e4,d7d5,f2f3,d5e4,4
800,e2e4,d7d5,f2f3,e7e5,1
800,e2e4,d7d5,f2f3,e7e6,3
800,e2e4,d7d5,f2f3,f7f5,1
800,e2e4,d7d5,f2f3,g7g6,1
800,e2e4,d7d5,f2f3,g8f6,1
800,e2e4,d7d5,g1f3,b8c6,2
800,e2e4,d7d5,g1f3,d5d4,2
800,e2e4,d7d5,g1f3,d5e4,14
800,e2e4,d7d5,g1f3,e7e6,1
800,e2e4,d7d5,g1f3,g8f6,1
800,e2e4,d7d5,g1f3,h7h6,1
800,e2e4,d7d5,g1h3,g8f6,1
800,e2e4,d7d6,,,5
800,e2e4,d7d6,b1c3,a7a6,1
800,e2e4,d7d6,b1c3,e7e5,1
800,e2e4,d7d6,b1c3,g7g6,1
800,e2e4,d7d6,b1c3,g8f6,1
800,e2e4,d7d6,d1e2,g7g6,1
800,e2e4,d7d6,d1f3,c7c6,1
800,e2e4,d7d6,d1f3,e7e5,1
800,e2e4,d7d6,d1h5,g7g6,1
800,e2e4,d7d6,d2d3,,1
800,e2e4,d7d6,d2d3,e7e6,1
800,e2e4,d7d6,d2d3,g7g6,1
800,e2e4,d7d6,d2d4,,1
800,e2e4,d7d6,d2d4,a7a6,1
800,e2e4,d7d6,d2d4,b8c6,2
800,e2e4,d7d6,d2d4,c7c6,1
800,e2e4,d7d6,d2d4,e7e5,2
800,e2e4,d7d6,d2d4,e7e6,6
800,e2e4,d7d6,d2d4,g7g6,4
800,e2e4,d7d6,d2d4,g8f6,3
800,e2e4,d7d6,f1b5,c7c6,3
800,e2e4,d7d6,f1c4,b8c6,1
800,e2e4,d7d6,f1c4,c8d7,2
800,e2e4,d7d6,f1c4,c8e6,1
800,e2e4,d7d6,f1c4,d6d5,1
800,e2e4,d7d6,f1c4,d8d7,1
800,e2e4,d7d6,f1c4,e7e6,3
800,e2e4,d7d6,f1c4,g8f6,3
800,e2e4,d7d6,f2f3,g7g6,1
800,e2e4,d7d6,f2f4,d8d7,1
800,e2e4,d7d6,f2f4,g8f6,1
800,e2e4,d7d6,g1f3,,2
800,e2e4,d7d6,g1f3,b8c6,1
800,e2e4,d7d6,g1f3,c8e6,1
800,e2e4,d7d6,g1f3,d6d5,1
800,e2e4,d7d6,g1f3,e7e5,1
800,e2e4,d7d6,g1f3,e7e6,1
800,e2e4,d7d6,g1f3,g7g6,1
800,e2e4,d7d6,g1f3,g8f6,2
800,e2e4,d7d6,g2g3,g7g6,1
800,e2e4,d7d6,g2g4,d8d7,1
800,e2e4,d7d6,h2h4,g8f6,1
800,e2e4,e7e5,,,10
800,e2e4,e7e5,a2a3,b8c6,1
800,e2e4,e7e5,a2a3,d8h4,1
800,e2e4,e7e5,a2a3,g8f6,2
800,e2e4,e7e5,a2a4,a7a5,1
800,e2e4,e7e5,b1c3,b8c6,4
800,e2e4,e7e5,b1c3,c7c6,3
800,e2e4,e7e5,b1c3,d7d6,5
800,e2e4,e7e5,b1c3,d8h4,2
800,e2e4,e7e5,b1c3,f7f5,2
800,e2e4,e7e5,b1c3,f7f6,2
800,e2e4,e7e5,b1c3,f8b4,4
800,e2e4,e7e5,b1c3,f8c5,1
800,e2e4,e7e5,b1c3,f8d6,1
800,e2e4,e7e5,b1c3,f8e7,2
800,e2e4,e7e5,b1c3,g7g6,1
800,e2e4,e7e5,b1c3,g8f6,15
800,e2e4,e7e5,b2b3,d8f6,1
800,e2e4,e7e5,b2b3,g8f6,2
800,e2e4,e7e5,c2c3,b8c6,2
800,e2e4,e7e5,c2c3,d7d5,2
800,e2e4,e7e5,c2c3,d8h4,5
800,e2e4,e7e5,c2c3,f7f5,1
800,e2e4,e7e5,c2c3,f8c5,2
800,e2e4,e7e5,c2c3,g8f6,12
800,e2e4,e7e5,c2c4,b8c6,2
800,e2e4,e7e5,c2c4,g8f6,4
800,e2e4,e7e5,d1e2,f8b4,1
800,e2e4,e7e5,d1f3,b8c6,4
800,e2e4,e7e5,d1f3,c7c5,1
800,e2e4,e7e5,d1f3,d7d5,2
800,e2e4,e7e5,d1f3,d8e7,1
800,e2e4,e7e5,d1f3,d8f6,4
800,e2e4,e7e5,d1f3,d8g5,1
800,e2e4,e7e5,d1f3,d8h4,1
800,e2e4,e7e5,d1f3,f7f6,3
800,e2e4,e7e5,d1f3,f8c5,2
800,e2e4,e7e5,d1f3,g8f6,16
800,e2e4,e7e5,d1f3,g8h6,1
800,e2e4,e7e5,d1g4,g8f6,1
800,e2e4,e7e5,d1h5,b8c6,16
800,e2e4,e7e5,d1h5,c7c5,1
800,e2e4,e7e5,d1h5,c7c6,1
800,e2e4,e7e5,d1h5,d7d5,1
800,e2e4,e7e5,d1h5,d7d6,10
800,e2e4,e7e5,d1h5,d8e7,2
800,e2e4,e7e5,d1h5,d8f6,7
800,e2e4,e7e5,d1h5,f8b4,1
800,e2e4,e7e5,d1h5,f8c5,1
800,e2e4,e7e5,d1h5,f8d6,1
800,e2e4,e7e5,d1h5,f8e7,5
800,e2e4,e7e5,d1h5,g7g6,29
800,e2e4,e7e5,d1h5,g8e7,2
800,e2e4,e7e5,d1h5,g8f6,21
800,e2e4,e7e5,d1h5,h7h6,2
800,e2e4,e7e5,d2d3,,1
800,e2e4,e7e5,d2d3,b8c6,7
800,e2e4,e7e5,d2d3,d7d5,4
800,e2e4,e7e5,d2d3,d7d6,9
800,e2e4,e7e5,d2d3,d8h4,1
800,e2e4,e7e5,d2d3,f7f6,5
800,e2e4,e7e5,d2d3,f8b4,3
800,e2e4,e7e5,d2d3,f8c5,8
800,e2e4,e7e5,d2d3,f8d6,1
800,e2e4,e7e5,d2d3,g7g6,2
800,e2e4,e7e5,d2d3,g8f6,17
800,e2e4,e7e5,d2d4,a7a6,1
800,e2e4,e7e5,d2d4,b8a6,1
800,e2e4,e7e5,d2d4,b8c6,10
800,e2e4,e7e5,d2d4,c7c5,1
800,e2e4,e7e5,d2d4,c7c6,1
800,e2e4,e7e5,d2d4,d7d5,9
800,e2e4,e7e5,d2d4,d7d6,21
800,e2e4,e7e5,d2d4,d8f6,3
800,e2e4,e7e5,d2d4,d8h4,4
800,e2e4,e7e5,d2d4,e5d4,14
800,e2e4,e7e5,d2d4,f7f5,1
800,e2e4,e7e5,d2d4,f7f6,9
800,e2e4,e7e5,d2d4,f8b4,4
800,e2e4,e7e5,d2d4,f8d6,2
800,e2e4,e7e5,d2d4,f8e7,1
800,e2e4,e7e5,d2d4,g8f6,4
800,e2e4,e7e5,f1b5,a7a6,2
800,e2e4,e7e5,f1b5,c7c6,9
800,e2e4,e7e5,f1b5,d8f6,1
800,e2e4,e7e5,f1b5,f8c5,1
800,e2e4,e7e5,f1b5,g8f6,3
800,e2e4,e7e5,f1c4,,1
800,e2e4,e7e5,f1c4,a7a6,2
800,e2e4,e7e5,f1c4,b7b6,1
800,e2e4,e7e5,f1c4,b8c6,5
800,e2e4,e7e5,f1c4,c7c5,3
800,e2e4,e7e5,f1c4,c7c6,4
800,e2e4,e7e5,f1c4,d7d5,6
800,e2e4,e7e5,f1c4,d7d6,9
800,e2e4,e7e5,f1c4,d8f6,2
800,e2e4,e7e5,f1c4,d8g5,1
800,e2e4,e7e5,f1c4,d8h4,7
800,e2e4,e7e5,f1c4,f7f5,1
800,e2e4,e7e5,f1c4,f7f6,4
800,e2e4,e7e5,f1c4,f8b4,1
800,e2e4,e7e5,f1c4,f8c5,10
800,e2e4,e7e5,f1c4,f8e7,3
800,e2e4,e7e5,f1c4,g7g6,2
800,e2e4,e7e5,f1c4,g8e7,1
800,e2e4,e7e5,f1c4,g8f6,38
800,e2e4,e7e5,f1c4,g8h6,2
800,e2e4,e7e5,f1d3,b8c6,1
800,e2e4,e7e5,f1d3,d7d6,2
800,e2e4,e7e5,f1d3,g8f6,1
800,e2e4,e7e5,f2f3,b8c6,8
800,e2e4,e7e5,f2f3,c7c6,1
800,e2e4,e7e5,f2f3,d7d5,2
800,e2e4,e7e5,f2f3,d7d6,8
800,e2e4,e7e5,f2f3,d8f6,1
800,e2e4,e7e5,f2f3,d8h4,1
800,e2e4,e7e5,f2f3,e8e7,1
800,e2e4,e7e5,f2f3,f7f5,1
800,e2e4,e7e5,f2f3,f7f6,4
800,e2e4,e7e5,f2f3,g8f6,12
800,e2e4,e7e5,f2f3,g8h6,1
800,e2e4,e7e5,f2f4,b8c6,2
800,e2e4,e7e5,f2f4,d7d5,1
800,e2e4,e7e5,f2f4,d7d6,4
800,e2e4,e7e5,f2f4,d8h4,5
800,e2e4,e7e5,f2f4,e5f4,7
800,e2e4,e7e5,f2f4,f7f6,2
800,e2e4,e7e5,f2f4,f8d6,1
800,e2e4,e7e5,f2f4,f8e7,1
800,e2e4,e7e5,f2f4,g7g6,2
800,e2e4,e7e5,f2f4,g8f6,2
800,e2e4,e7e5,g1e2,g8f6,1
800,e2e4,e7e5,g1f3,,2
800,e2e4,e7e5,g1f3,b7b6,2
800,e2e4,e7e5,g1f3,b8a6,2
800,e2e4,e7e5,g1f3,b8c6,136
800,e2e4,e7e5,g1f3,c7c6,21
800,e2e4,e7e5,g1f3,d7d5,16
800,e2e4,e7e5,g1f3,d7d6,92
800,e2e4,e7e5,g1f3,d8e7,2
800,e2e4,e7e5,g1f3,d8f6,13
800,e2e4,e7e5,g1f3,d8h4,2
800,e2e4,e7e5,g1f3,e8e7,2
800,e2e4,e7e5,g1f3,f7f5,4
800,e2e4,e7e5,g1f3,f7f6,34
800,e2e4,e7e5,g1f3,f8b4,4
800,e2e4,e7e5,g1f3,f8c5,23
800,e2e4,e7e5,g1f3,f8d6,7
800,e2e4,e7e5,g1f3,f8e7,8
800,e2e4,e7e5,g1f3,g7g5,3
800,e2e4,e7e5,g1f3,g7g6,9
800,e2e4,e7e5,g1f3,g8e7,1
800,e2e4,e7e5,g1f3,g8f6,81
800,e2e4,e7e5,g1f3,h7h5,1
800,e2e4,e7e5,g1f3,h7h6,3
800,e2e4,e7e5,g1h3,d7d6,2
800,e2e4,e7e5,g1h3,f7f6,1
800,e2e4,e7e5,g1h3,g8f6,1
800,e2e4,e7e5,g2g3,b8c6,3
800,e2e4,e7e5,g2g3,c7c6,1
800,e2e4,e7e5,g2g3,d8f6,1
800,e2e4,e7e5,g2g3,f7f6,3
800,e2e4,e7e5,g2g3,f8c5,2
800,e2e4,e7e5,g2g3,f8d6,1
800,e2e4,e7e5,g2g3,g8f6,4
800,e2e4,e7e5,g2g4,d8f6,1
800,e2e4,e7e5,g2g4,d8h4,1
800,e2e4,e7e5,h2h3,d7d5,1
800,e2e4,e7e5,h2h4,f8b4,1
800,e2e4,e7e5,h2h4,g8f6,1
800,e2e4,e7e5,h2h4,g8h6,1
800,e2e4,e7e6,,,2
800,e2e4,e7e6,b1c3,b7b6,1
800,e2e4,e7e6,b1c3,d7d5,2
800,e2e4,e7e6,b1c3,f7f5,1
800,e2e4,e7e6,b1c3,f8b4,1
800,e2e4,e7e6,b1c3,f8e7,1
800,e2e4,e7e6,b1c3,g7g6,1
800,e2e4,e7e6,b1c3,g8f6,2
800,e2e4,e7e6,b2b3,d7d6,1
800,e2e4,e7e6,b2b3,g7g6,1
800,e2e4,e7e6,c2c3,d7d6,1
800,e2e4,e7e6,c2c3,f8c5,1
800,e2e4,e7e6,d1f3,b8c6,1
800,e2e4,e7e6,d1f3,d7d5,1
800,e2e4,e7e6,d1f3,d8g5,1
800,e2e4,e7e6,d1f3,f7f6,1
800,e2e4,e7e6,d1f3,f8c5,1
800,e2e4,e7e6,d1g4,d7d5,1
800,e2e4,e7e6,d1h5,g7g6,1
800,e2e4,e7e6,d1h5,g8f6,1
