fromsquarerank,fromsquarefile,piece,COUNT(*),turn,avgrating
1,1,king,8289,Black,1400
1,1,king,8974,Black,1600
1,1,king,5036,Black,1800
1,1,king,1751,Black,2000
1,1,king,318,Black,2200
1,1,king,25,Black,2400
1,1,king,3,Black,2600
1,1,king,144,White,800
1,1,king,2348,White,1000
1,1,king,13129,White,1200
1,1,king,29079,White,1400
1,1,king,27999,White,1600
1,1,king,14697,White,1800
1,1,king,4653,White,2000
1,1,king,1074,White,2200
1,1,king,110,White,2400
1,1,king,7,White,2600
1,1,knight,57,Black,800
1,1,knight,854,Black,1000
1,1,knight,4408,Black,1200
1,1,knight,9503,Black,1400
1,1,knight,9672,Black,1600
1,1,knight,5132,Black,1800
1,1,knight,1565,Black,2000
1,1,knight,341,Black,2200
1,1,knight,22,Black,2400
1,1,knight,11,White,800
1,1,knight,215,White,1000
1,1,knight,1484,White,1200
1,1,knight,4260,White,1400
1,1,knight,4806,White,1600
1,1,knight,2914,White,1800
1,1,knight,981,White,2000
1,1,knight,219,White,2200
1,1,knight,25,White,2400
1,1,knight,1,White,2600
1,1,pawn,33,Black,800
1,1,pawn,673,Black,1000
1,1,pawn,3151,Black,1200
1,1,pawn,7401,Black,1400
1,1,pawn,7687,Black,1600
1,1,pawn,4361,Black,1800
1,1,pawn,1422,Black,2000
1,1,pawn,311,Black,2200
1,1,pawn,25,Black,2400
1,1,pawn,1,Black,2600
1,1,pawn,1618,White,800
1,1,pawn,30088,White,1000
1,1,pawn,169429,White,1200
1,1,pawn,392664,White,1400
1,1,pawn,405003,White,1600
1,1,pawn,209532,White,1800
1,1,pawn,64742,White,2000
1,1,pawn,13984,White,2200
1,1,pawn,1232,White,2400
1,1,pawn,111,White,2600
1,1,queen,198,Black,800
1,1,queen,4126,Black,1000
1,1,queen,19311,Black,1200
1,1,queen,38096,Black,1400
1,1,queen,34216,Black,1600
1,1,queen,16796,Black,1800
1,1,queen,5219,Black,2000
1,1,queen,1181,Black,2200
1,1,queen,84,Black,2400
1,1,queen,10,Black,2600
1,1,queen,40,White,800
1,1,queen,695,White,1000
1,1,queen,4878,White,1200
1,1,queen,14288,White,1400
1,1,queen,17976,White,1600
1,1,queen,10788,White,1800
1,1,queen,3700,White,2000
1,1,queen,915,White,2200
1,1,queen,87,White,2400
1,1,queen,8,White,2600
1,1,rook,127,Black,800
1,1,rook,2578,Black,1000
1,1,rook,16530,Black,1200
1,1,rook,40251,Black,1400
1,1,rook,45187,Black,1600
1,1,rook,25433,Black,1800
1,1,rook,8509,Black,2000
1,1,rook,2047,Black,2200
1,1,rook,163,Black,2400
1,1,rook,14,Black,2600
1,1,rook,41,White,800
1,1,rook,836,White,1000
1,1,rook,5417,White,1200
1,1,rook,15092,White,1400
1,1,rook,17309,White,1600
1,1,rook,9816,White,1800
1,1,rook,3328,White,2000
1,1,rook,786,White,2200
1,1,rook,62,White,2400
1,1,rook,8,White,2600
1,2,bishop,57,Black,800
1,2,bishop,1109,Black,1000
1,2,bishop,5677,Black,1200
1,2,bishop,11312,Black,1400
1,2,bishop,10716,Black,1600
1,2,bishop,5652,Black,1800
1,2,bishop,1793,Black,2000
1,2,bishop,349,Black,2200
1,2,bishop,25,Black,2400
1,2,bishop,5,Black,2600
1,2,bishop,41,White,800
1,2,bishop,1005,White,1000
1,2,bishop,8088,White,1200
1,2,bishop,27333,White,1400
1,2,bishop,37885,White,1600
1,2,bishop,21098,White,1800
1,2,bishop,6439,White,2000
1,2,bishop,1423,White,2200
1,2,bishop,88,White,2400
1,2,bishop,7,White,2600
1,2,king,42,Black,800
1,2,king,748,Black,1000
1,2,king,3704,Black,1200
1,2,king,7900,Black,1400
1,2,king,8344,Black,1600
1,2,king,4627,Black,1800
1,2,king,1609,Black,2000
1,2,king,319,Black,2200
1,2,king,24,Black,2400
1,2,king,1,Black,2600
1,2,king,242,White,800
1,2,king,4603,White,1000
1,2,king,22373,White,1200
1,2,king,48034,White,1400
1,2,king,49147,White,1600
1,2,king,26127,White,1800
1,2,king,8665,White,2000
1,2,king,1894,White,2200
1,2,king,175,White,2400
1,2,king,5,White,2600
1,2,knight,228,Black,800
1,2,knight,3796,Black,1000
1,2,knight,15053,Black,1200
1,2,knight,23930,Black,1400
1,2,knight,18482,Black,1600
1,2,knight,8618,Black,1800
1,2,knight,2526,Black,2000
1,2,knight,543,Black,2200
1,2,knight,50,Black,2400
1,2,knight,40,White,800
1,2,knight,752,White,1000
1,2,knight,4263,White,1200
1,2,knight,12332,White,1400
1,2,knight,16533,White,1600
1,2,knight,9803,White,1800
1,2,knight,3345,White,2000
1,2,knight,771,White,2200
1,2,knight,71,White,2400
1,2,knight,3,White,2600
1,2,pawn,40,Black,800
1,2,pawn,615,Black,1000
1,2,pawn,3190,Black,1200
1,2,pawn,6891,Black,1400
1,2,pawn,7023,Black,1600
1,2,pawn,3774,Black,1800
1,2,pawn,1242,Black,2000
1,2,pawn,265,Black,2200
1,2,pawn,13,Black,2400
1,2,pawn,3,Black,2600
1,2,pawn,1962,White,800
1,2,pawn,37128,White,1000
1,2,pawn,210124,White,1200
1,2,pawn,510316,White,1400
1,2,pawn,547120,White,1600
1,2,pawn,288150,White,1800
1,2,pawn,87506,White,2000
1,2,pawn,18672,White,2200
1,2,pawn,1536,White,2400
1,2,pawn,135,White,2600
1,2,queen,137,Black,800
1,2,queen,2566,Black,1000
1,2,queen,12301,Black,1200
1,2,queen,24345,Black,1400
1,2,queen,22242,Black,1600
1,2,queen,10783,Black,1800
1,2,queen,3388,Black,2000
1,2,queen,730,Black,2200
1,2,queen,59,Black,2400
1,2,queen,6,Black,2600
1,2,queen,154,White,800
1,2,queen,3147,White,1000
1,2,queen,25710,White,1200
1,2,queen,87569,White,1400
1,2,queen,119437,White,1600
1,2,queen,68879,White,1800
1,2,queen,21359,White,2000
1,2,queen,4819,White,2200
1,2,queen,404,White,2400
1,2,queen,34,White,2600
1,2,rook,109,Black,800
1,2,rook,2643,Black,1000
1,2,rook,16662,Black,1200
1,2,rook,41481,Black,1400
1,2,rook,45365,Black,1600
1,2,rook,24678,Black,1800
1,2,rook,8216,Black,2000
1,2,rook,1901,Black,2200
1,2,rook,181,Black,2400
1,2,rook,19,Black,2600
1,2,rook,52,White,800
1,2,rook,1035,White,1000
1,2,rook,7615,White,1200
1,2,rook,22436,White,1400
1,2,rook,29691,White,1600
1,2,rook,18192,White,1800
1,2,rook,6317,White,2000
1,2,rook,1441,White,2200
1,2,rook,143,White,2400
1,2,rook,21,White,2600
1,3,bishop,33,Black,800
1,3,bishop,557,Black,1000
1,3,bishop,2897,Black,1200
1,3,bishop,6317,Black,1400
1,3,bishop,6910,Black,1600
1,3,bishop,3738,Black,1800
1,3,bishop,1231,Black,2000
1,3,bishop,264,Black,2200
1,3,bishop,14,Black,2400
1,3,bishop,2,Black,2600
1,3,bishop,414,White,800
1,3,bishop,8198,White,1000
1,3,bishop,47282,White,1200
1,3,bishop,108137,White,1400
1,3,bishop,107852,White,1600
1,3,bishop,55213,White,1800
1,3,bishop,16927,White,2000
1,3,bishop,3726,White,2200
1,3,bishop,331,White,2400
1,3,bishop,33,White,2600
1,3,king,33,Black,800
1,3,king,603,Black,1000
1,3,king,3059,Black,1200
1,3,king,6604,Black,1400
1,3,king,6788,Black,1600
1,3,king,3784,Black,1800
1,3,king,1370,Black,2000
1,3,king,280,Black,2200
1,3,king,19,Black,2400
1,3,king,2,Black,2600
1,3,king,455,White,800
1,3,king,8483,White,1000
1,3,king,38426,White,1200
1,3,king,79689,White,1400
1,3,king,77687,White,1600
1,3,king,39745,White,1800
1,3,king,12721,White,2000
1,3,king,2701,White,2200
1,3,king,249,White,2400
1,3,king,12,White,2600
1,3,knight,56,Black,800
1,3,knight,986,Black,1000
1,3,knight,5541,Black,1200
1,3,knight,12548,Black,1400
1,3,knight,12672,Black,1600
1,3,knight,6506,Black,1800
1,3,knight,1917,Black,2000
1,3,knight,398,Black,2200
1,3,knight,37,Black,2400
1,3,knight,5,Black,2600
1,3,knight,411,White,800
1,3,knight,9565,White,1000
1,3,knight,64297,White,1200
1,3,knight,182759,White,1400
1,3,knight,217120,White,1600
1,3,knight,117282,White,1800
1,3,knight,36629,White,2000
1,3,knight,8088,White,2200
1,3,knight,654,White,2400
1,3,knight,48,White,2600
1,3,pawn,26,Black,800
1,3,pawn,517,Black,1000
1,3,pawn,2589,Black,1200
1,3,pawn,6053,Black,1400
1,3,pawn,6530,Black,1600
1,3,pawn,3616,Black,1800
1,3,pawn,1244,Black,2000
1,3,pawn,288,Black,2200
1,3,pawn,15,Black,2400
1,3,pawn,2,Black,2600
1,3,pawn,2929,White,800
1,3,pawn,58048,White,1000
1,3,pawn,308759,White,1200
1,3,pawn,689854,White,1400
1,3,pawn,685306,White,1600
1,3,pawn,345456,White,1800
1,3,pawn,103654,White,2000
1,3,pawn,21684,White,2200
1,3,pawn,1774,White,2400
1,3,pawn,152,White,2600
1,3,queen,113,Black,800
1,3,queen,1616,Black,1000
1,3,queen,8456,Black,1200
1,3,queen,18081,Black,1400
1,3,queen,18007,Black,1600
1,3,queen,9214,Black,1800
1,3,queen,2751,Black,2000
1,3,queen,620,Black,2200
1,3,queen,43,Black,2400
1,3,queen,8,Black,2600
1,3,queen,347,White,800
1,3,queen,6595,White,1000
1,3,queen,40671,White,1200
1,3,queen,115029,White,1400
1,3,queen,139738,White,1600
1,3,queen,80158,White,1800
1,3,queen,25638,White,2000
1,3,queen,5663,White,2200
1,3,queen,489,White,2400
1,3,queen,54,White,2600
1,3,rook,95,Black,800
1,3,rook,2368,Black,1000
1,3,rook,15518,Black,1200
1,3,rook,38592,Black,1400
1,3,rook,42316,Black,1600
1,3,rook,22723,Black,1800
1,3,rook,7450,Black,2000
1,3,rook,1699,Black,2200
1,3,rook,142,Black,2400
1,3,rook,27,Black,2600
1,3,rook,100,White,800
1,3,rook,2008,White,1000
1,3,rook,13780,White,1200
1,3,rook,36178,White,1400
1,3,rook,45174,White,1600
1,3,rook,27471,White,1800
1,3,rook,9787,White,2000
1,3,rook,2319,White,2200
1,3,rook,247,White,2400
1,3,rook,21,White,2600
1,4,bishop,54,Black,800
1,4,bishop,742,Black,1000
1,4,bishop,3728,Black,1200
1,4,bishop,8210,Black,1400
1,4,bishop,8539,Black,1600
1,4,bishop,4376,Black,1800
1,4,bishop,1409,Black,2000
1,4,bishop,279,Black,2200
1,4,bishop,20,Black,2400
1,4,bishop,1,Black,2600
1,4,bishop,422,White,800
1,4,bishop,9280,White,1000
1,4,bishop,59133,White,1200
1,4,bishop,155129,White,1400
1,4,bishop,171555,White,1600
1,4,bishop,89152,White,1800
1,4,bishop,26412,White,2000
1,4,bishop,5897,White,2200
1,4,bishop,445,White,2400
1,4,bishop,42,White,2600
1,4,king,22,Black,800
1,4,king,532,Black,1000
1,4,king,3024,Black,1200
1,4,king,6423,Black,1400
1,4,king,6566,Black,1600
1,4,king,3654,Black,1800
1,4,king,1413,Black,2000
1,4,king,322,Black,2200
1,4,king,32,Black,2400
1,4,king,4,Black,2600
1,4,king,570,White,800
1,4,king,9967,White,1000
1,4,king,47241,White,1200
1,4,king,102534,White,1400
1,4,king,106386,White,1600
1,4,king,56966,White,1800
1,4,king,18278,White,2000
1,4,king,4040,White,2200
1,4,king,367,White,2400
1,4,king,23,White,2600
1,4,knight,75,Black,800
1,4,knight,1213,Black,1000
1,4,knight,7154,Black,1200
1,4,knight,15351,Black,1400
1,4,knight,14567,Black,1600
1,4,knight,7025,Black,1800
1,4,knight,1974,Black,2000
1,4,knight,444,Black,2200
1,4,knight,34,Black,2400
1,4,knight,5,Black,2600
1,4,knight,347,White,800
1,4,knight,7054,White,1000
1,4,knight,44102,White,1200
1,4,knight,115902,White,1400
1,4,knight,133668,White,1600
1,4,knight,73105,White,1800
1,4,knight,22624,White,2000
1,4,knight,4924,White,2200
1,4,knight,386,White,2400
1,4,knight,25,White,2600
1,4,pawn,23,Black,800
1,4,pawn,463,Black,1000
1,4,pawn,2219,Black,1200
1,4,pawn,5151,Black,1400
1,4,pawn,5777,Black,1600
1,4,pawn,3262,Black,1800
1,4,pawn,1139,Black,2000
1,4,pawn,247,Black,2200
1,4,pawn,27,Black,2400
1,4,pawn,2,Black,2600
1,4,pawn,3152,White,800
1,4,pawn,62128,White,1000
1,4,pawn,321168,White,1200
1,4,pawn,703404,White,1400
1,4,pawn,689088,White,1600
1,4,pawn,342835,White,1800
1,4,pawn,101675,White,2000
1,4,pawn,21290,White,2200
1,4,pawn,1679,White,2400
1,4,pawn,142,White,2600
1,4,queen,86,Black,800
1,4,queen,1596,Black,1000
1,4,queen,7603,Black,1200
1,4,queen,15764,Black,1400
1,4,queen,16354,Black,1600
1,4,queen,8631,Black,1800
1,4,queen,2646,Black,2000
1,4,queen,569,Black,2200
1,4,queen,46,Black,2400
1,4,queen,10,Black,2600
1,4,queen,510,White,800
1,4,queen,10265,White,1000
1,4,queen,55851,White,1200
1,4,queen,138806,White,1400
1,4,queen,157051,White,1600
1,4,queen,86816,White,1800
1,4,queen,28130,White,2000
1,4,queen,6241,White,2200
1,4,queen,501,White,2400
1,4,queen,32,White,2600
1,4,rook,108,Black,800
1,4,rook,2294,Black,1000
1,4,rook,13721,Black,1200
1,4,rook,33052,Black,1400
1,4,rook,35322,Black,1600
1,4,rook,18139,Black,1800
1,4,rook,5765,Black,2000
1,4,rook,1319,Black,2200
1,4,rook,106,Black,2400
1,4,rook,16,Black,2600
1,4,rook,111,White,800
1,4,rook,1987,White,1000
1,4,rook,13225,White,1200
1,4,rook,36517,White,1400
1,4,rook,45536,White,1600
1,4,rook,26256,White,1800
1,4,rook,9304,White,2000
1,4,rook,2173,White,2200
1,4,rook,193,White,2400
1,4,rook,28,White,2600
1,5,bishop,61,Black,800
1,5,bishop,1019,Black,1000
1,5,bishop,4938,Black,1200
1,5,bishop,10350,Black,1400
1,5,bishop,10125,Black,1600
1,5,bishop,5090,Black,1800
1,5,bishop,1590,Black,2000
1,5,bishop,370,Black,2200
1,5,bishop,25,Black,2400
1,5,bishop,2,Black,2600
1,5,bishop,26,White,800
1,5,bishop,531,White,1000
1,5,bishop,4089,White,1200
1,5,bishop,12801,White,1400
1,5,bishop,18874,White,1600
1,5,bishop,11685,White,1800
1,5,bishop,4244,White,2000
1,5,bishop,938,White,2200
1,5,bishop,82,White,2400
1,5,bishop,10,White,2600
1,5,king,23,Black,800
1,5,king,513,Black,1000
1,5,king,2803,Black,1200
1,5,king,6357,Black,1400
1,5,king,6919,Black,1600
1,5,king,3917,Black,1800
1,5,king,1460,Black,2000
1,5,king,284,Black,2200
1,5,king,27,Black,2400
1,5,king,4,Black,2600
1,5,king,462,White,800
1,5,king,8386,White,1000
1,5,king,47554,White,1200
1,5,king,115503,White,1400
1,5,king,131793,White,1600
1,5,king,72395,White,1800
1,5,king,23316,White,2000
1,5,king,5097,White,2200
1,5,king,431,White,2400
1,5,king,43,White,2600
1,5,knight,128,Black,800
1,5,knight,2162,Black,1000
1,5,knight,8588,Black,1200
1,5,knight,15660,Black,1400
1,5,knight,14100,Black,1600
1,5,knight,6921,Black,1800
1,5,knight,2141,Black,2000
1,5,knight,447,Black,2200
1,5,knight,42,Black,2400
1,5,knight,2,Black,2600
1,5,knight,32,White,800
1,5,knight,555,White,1000
1,5,knight,3192,White,1200
1,5,knight,9151,White,1400
1,5,knight,13006,White,1600
1,5,knight,7453,White,1800
1,5,knight,2502,White,2000
1,5,knight,596,White,2200
1,5,knight,57,White,2400
1,5,knight,3,White,2600
1,5,pawn,34,Black,800
1,5,pawn,465,Black,1000
1,5,pawn,2400,Black,1200
1,5,pawn,5089,Black,1400
1,5,pawn,5418,Black,1600
1,5,pawn,2951,Black,1800
1,5,pawn,1092,Black,2000
1,5,pawn,247,Black,2200
1,5,pawn,17,Black,2400
1,5,pawn,1,Black,2600
1,5,pawn,1588,White,800
1,5,pawn,28985,White,1000
1,5,pawn,159568,White,1200
1,5,pawn,399764,White,1400
1,5,pawn,441456,White,1600
1,5,pawn,230303,White,1800
1,5,pawn,69766,White,2000
1,5,pawn,14479,White,2200
1,5,pawn,1109,White,2400
1,5,pawn,83,White,2600
1,5,queen,151,Black,800
1,5,queen,2543,Black,1000
1,5,queen,11480,Black,1200
1,5,queen,22767,Black,1400
1,5,queen,21009,Black,1600
1,5,queen,10485,Black,1800
1,5,queen,3213,Black,2000
1,5,queen,624,Black,2200
1,5,queen,56,Black,2400
1,5,queen,3,Black,2600
1,5,queen,44,White,800
1,5,queen,1183,White,1000
1,5,queen,7596,White,1200
1,5,queen,24980,White,1400
1,5,queen,34173,White,1600
1,5,queen,20017,White,1800
1,5,queen,6607,White,2000
1,5,queen,1613,White,2200
1,5,queen,102,White,2400
1,5,queen,5,White,2600
1,5,rook,82,Black,800
1,5,rook,1973,Black,1000
1,5,rook,12383,Black,1200
1,5,rook,28945,Black,1400
1,5,rook,30401,Black,1600
1,5,rook,15512,Black,1800
1,5,rook,5021,Black,2000
1,5,rook,1155,Black,2200
1,5,rook,92,Black,2400
1,5,rook,7,Black,2600
1,5,rook,86,White,800
1,5,rook,1811,White,1000
1,5,rook,11410,White,1200
1,5,rook,33532,White,1400
1,5,rook,41614,White,1600
1,5,rook,22028,White,1800
1,5,rook,7164,White,2000
1,5,rook,1600,White,2200
1,5,rook,120,White,2400
1,5,rook,9,White,2600
1,6,bishop,55,Black,800
1,6,bishop,1006,Black,1000
1,6,bishop,4986,Black,1200
1,6,bishop,10083,Black,1400
1,6,bishop,8760,Black,1600
1,6,bishop,4066,Black,1800
1,6,bishop,1283,Black,2000
1,6,bishop,236,Black,2200
1,6,bishop,21,Black,2400
1,6,bishop,3,Black,2600
1,6,bishop,306,White,800
1,6,bishop,4317,White,1000
1,6,bishop,25656,White,1200
1,6,bishop,65829,White,1400
1,6,bishop,80909,White,1600
1,6,bishop,56995,White,1800
1,6,bishop,22806,White,2000
1,6,bishop,5447,White,2200
1,6,bishop,617,White,2400
1,6,bishop,85,White,2600
1,6,king,14,Black,800
1,6,king,545,Black,1000
1,6,king,2862,Black,1200
1,6,king,6422,Black,1400
1,6,king,6811,Black,1600
1,6,king,3808,Black,1800
1,6,king,1356,Black,2000
1,6,king,330,Black,2200
1,6,king,28,Black,2400
1,6,king,2,Black,2600
1,6,king,361,White,800
1,6,king,6494,White,1000
1,6,king,42705,White,1200
1,6,king,108896,White,1400
1,6,king,126609,White,1600
1,6,king,73760,White,1800
1,6,king,25614,White,2000
1,6,king,5838,White,2200
1,6,king,559,White,2400
1,6,king,49,White,2600
1,6,knight,21,Black,800
1,6,knight,567,Black,1000
1,6,knight,2701,Black,1200
1,6,knight,5609,Black,1400
1,6,knight,4903,Black,1600
1,6,knight,2440,Black,1800
1,6,knight,653,Black,2000
1,6,knight,157,Black,2200
1,6,knight,8,Black,2400
1,6,knight,14,White,800
1,6,knight,271,White,1000
1,6,knight,1503,White,1200
1,6,knight,4502,White,1400
1,6,knight,5863,White,1600
1,6,knight,3713,White,1800
1,6,knight,1350,White,2000
1,6,knight,320,White,2200
1,6,knight,30,White,2400
1,6,knight,3,White,2600
1,6,pawn,27,Black,800
1,6,pawn,542,Black,1000
1,6,pawn,2467,Black,1200
1,6,pawn,5620,Black,1400
1,6,pawn,5751,Black,1600
1,6,pawn,3331,Black,1800
1,6,pawn,1098,Black,2000
1,6,pawn,242,Black,2200
1,6,pawn,20,Black,2400
1,6,pawn,1697,White,800
1,6,pawn,29938,White,1000
1,6,pawn,160098,White,1200
1,6,pawn,371080,White,1400
1,6,pawn,397412,White,1600
1,6,pawn,217159,White,1800
1,6,pawn,69380,White,2000
1,6,pawn,15025,White,2200
1,6,pawn,1384,White,2400
1,6,pawn,118,White,2600
1,6,queen,146,Black,800
1,6,queen,2759,Black,1000
1,6,queen,10263,Black,1200
1,6,queen,16161,Black,1400
1,6,queen,12438,Black,1600
1,6,queen,5605,Black,1800
1,6,queen,1644,Black,2000
1,6,queen,344,Black,2200
1,6,queen,25,Black,2400
1,6,queen,4,Black,2600
1,6,queen,37,White,800
1,6,queen,735,White,1000
1,6,queen,4575,White,1200
1,6,queen,12911,White,1400
1,6,queen,15534,White,1600
1,6,queen,8486,White,1800
1,6,queen,2812,White,2000
1,6,queen,644,White,2200
1,6,queen,69,White,2400
1,6,queen,2,White,2600
1,6,rook,77,Black,800
1,6,rook,1714,Black,1000
1,6,rook,10189,Black,1200
1,6,rook,24297,Black,1400
1,6,rook,25131,Black,1600
1,6,rook,13025,Black,1800
1,6,rook,4110,Black,2000
1,6,rook,935,Black,2200
1,6,rook,96,Black,2400
1,6,rook,9,Black,2600
1,6,rook,44,White,800
1,6,rook,858,White,1000
1,6,rook,5175,White,1200
1,6,rook,13995,White,1400
1,6,rook,15612,White,1600
1,6,rook,8372,White,1800
1,6,rook,2757,White,2000
1,6,rook,607,White,2200
1,6,rook,56,White,2400
1,6,rook,1,White,2600
1,7,bishop,30,Black,800
1,7,bishop,507,Black,1000
1,7,bishop,2844,Black,1200
1,7,bishop,6780,Black,1400
1,7,bishop,7070,Black,1600
1,7,bishop,3588,Black,1800
1,7,bishop,996,Black,2000
1,7,bishop,238,Black,2200
1,7,bishop,17,Black,2400
1,7,bishop,1,Black,2600
1,7,bishop,5,White,800
1,7,bishop,198,White,1000
1,7,bishop,1739,White,1200
1,7,bishop,6110,White,1400
1,7,bishop,8437,White,1600
1,7,bishop,4465,White,1800
1,7,bishop,1369,White,2000
1,7,bishop,348,White,2200
1,7,bishop,35,White,2400
1,7,bishop,2,White,2600
1,7,king,9,Black,800
1,7,king,310,Black,1000
1,7,king,1723,Black,1200
1,7,king,3784,Black,1400
1,7,king,4098,Black,1600
1,7,king,2223,Black,1800
1,7,king,828,Black,2000
1,7,king,174,Black,2200
1,7,king,5,Black,2400
1,7,king,1,Black,2600
1,7,king,198,White,800
1,7,king,3055,White,1000
1,7,king,22952,White,1200
1,7,king,64734,White,1400
1,7,king,77441,White,1600
1,7,king,43400,White,1800
1,7,king,14668,White,2000
1,7,king,3356,White,2200
1,7,king,276,White,2400
1,7,king,16,White,2600
1,7,knight,34,Black,800
1,7,knight,550,Black,1000
1,7,knight,2031,Black,1200
1,7,knight,3420,Black,1400
1,7,knight,3136,Black,1600
1,7,knight,1538,Black,1800
1,7,knight,510,Black,2000
1,7,knight,96,Black,2200
1,7,knight,5,Black,2400
1,7,knight,17,White,800
1,7,knight,409,White,1000
1,7,knight,4685,White,1200
1,7,knight,18819,White,1400
1,7,knight,22973,White,1600
1,7,knight,9839,White,1800
1,7,knight,2546,White,2000
1,7,knight,562,White,2200
1,7,knight,54,White,2400
1,7,knight,6,White,2600
1,7,pawn,36,Black,800
1,7,pawn,662,Black,1000
1,7,pawn,3309,Black,1200
1,7,pawn,6804,Black,1400
1,7,pawn,6848,Black,1600
1,7,pawn,3914,Black,1800
1,7,pawn,1314,Black,2000
1,7,pawn,298,Black,2200
1,7,pawn,28,Black,2400
1,7,pawn,3,Black,2600
1,7,pawn,1298,White,800
1,7,pawn,25248,White,1000
1,7,pawn,154064,White,1200
1,7,pawn,386636,White,1400
1,7,pawn,421799,White,1600
1,7,pawn,223144,White,1800
1,7,pawn,69777,White,2000
1,7,pawn,15385,White,2200
1,7,pawn,1234,White,2400
1,7,pawn,105,White,2600
1,7,queen,125,Black,800
1,7,queen,1992,Black,1000
1,7,queen,8193,Black,1200
1,7,queen,14422,Black,1400
1,7,queen,12630,Black,1600
1,7,queen,6145,Black,1800
1,7,queen,1811,Black,2000
1,7,queen,368,Black,2200
1,7,queen,30,Black,2400
1,7,queen,15,White,800
1,7,queen,248,White,1000
1,7,queen,1746,White,1200
1,7,queen,5056,White,1400
1,7,queen,5737,White,1600
1,7,queen,3076,White,1800
1,7,queen,966,White,2000
1,7,queen,210,White,2200
1,7,queen,10,White,2400
1,7,rook,70,Black,800
1,7,rook,1770,Black,1000
1,7,rook,9977,Black,1200
1,7,rook,23144,Black,1400
1,7,rook,23530,Black,1600
1,7,rook,12176,Black,1800
1,7,rook,3973,Black,2000
1,7,rook,901,Black,2200
1,7,rook,76,Black,2400
1,7,rook,9,Black,2600
1,7,rook,45,White,800
1,7,rook,673,White,1000
1,7,rook,4129,White,1200
1,7,rook,10813,White,1400
1,7,rook,10975,White,1600
1,7,rook,5584,White,1800
1,7,rook,1869,White,2000
1,7,rook,435,White,2200
1,7,rook,37,White,2400
1,7,rook,2,White,2600
2,0,bishop,61,Black,800
2,0,bishop,858,Black,1000
2,0,bishop,4587,Black,1200
2,0,bishop,10294,Black,1400
2,0,bishop,10832,Black,1600
2,0,bishop,6075,Black,1800
2,0,bishop,1970,Black,2000
2,0,bishop,445,Black,2200
2,0,bishop,41,Black,2400
2,0,bishop,3,Black,2600
2,0,bishop,121,White,800
2,0,bishop,2008,White,1000
2,0,bishop,10642,White,1200
2,0,bishop,23668,White,1400
2,0,bishop,24513,White,1600
2,0,bishop,13658,White,1800
2,0,bishop,4588,White,2000
2,0,bishop,965,White,2200
2,0,bishop,94,White,2400
2,0,bishop,12,White,2600
2,0,king,31,Black,800
2,0,king,605,Black,1000
2,0,king,3250,Black,1200
2,0,king,6896,Black,1400
2,0,king,7362,Black,1600
2,0,king,3915,Black,1800
2,0,king,1364,Black,2000
2,0,king,288,Black,2200
2,0,king,28,Black,2400
2,0,king,3,Black,2600
2,0,king,54,White,800
2,0,king,942,White,1000
2,0,king,4913,White,1200
2,0,king,10362,White,1400
2,0,king,9635,White,1600
2,0,king,4977,White,1800
2,0,king,1660,White,2000
2,0,king,370,White,2200
